CódigoIBGE;CódigoMunicípio;Município;Estado;Regiao;Ano;PopTotalAgua;PopTotalEsgotamento;VolumeAguaProduzido;VolumeAguaConsumido;ConsumoAguaPercapita;ConsumoEnergiaEletrica;ConsumoEnergiaPercapita;InvestimentoTotalEstado;InvestimentoPercapita;QuantidadeParalizacoes;DuracaoParalizacoes;QuantidadeReclamacoes
3123528;312352;Durandé;MG;SE;2019;7841;7841;127.98;101.13;0.01;85;0.01;0;0;0;0;1254
3123601;312360;Elói Mendes;MG;SE;2019;28076;28076;1949.17;1793;0.06;1516.55;0.05;0;0;0;0;4381
3123700;312370;Engenheiro Caldas;MG;SE;2019;11134;11134;358.65;241.77;0.02;325;0.03;4;0;0;0;2879
3123809;312380;Engenheiro Navarro;MG;SE;2019;7242;7242;313.85;179.78;0.02;180;0.02;0;0;0;0;2323
3123858;312385;Entre Folhas;MG;SE;2019;5370;;227.77;173.6;0.03;167;0.03;0;0;0;0;1282
3123908;312390;Entre Rios de Minas;MG;SE;2019;15298;15298;807.54;586.75;0.04;751;0.05;0;0;16;248;5605
3124005;312400;Ervália;MG;SE;2019;18895;18895;732.96;523.42;0.03;504;0.03;0;0;0;0;4604
3124104;312410;Esmeraldas;MG;SE;2019;70552;70552;4532.94;2449.32;0.03;7186.93;0.1;0;0;4;57;43858
3124203;312420;Espera Feliz;MG;SE;2019;24951;24951;982.51;768.59;0.03;553;0.02;0;0;0;0;9977
3124302;312430;Espinosa;MG;SE;2019;31617;31617;1718.9;1053.95;0.03;1221;0.04;0;0;12;162;10021
3124401;312440;Espírito Santo do Dourado;MG;SE;2019;4692;4692;375.36;373.25;0.08;;0;0;0;0;0;56
3124500;312450;Estiva;MG;SE;2019;11354;11354;348.77;291.55;0.03;354;0.03;0;0;0;0;1916
3124609;312460;Estrela Dalva;MG;SE;2019;2343;;132.75;93.99;0.04;184;0.08;0;0;0;0;655
3124708;312470;Estrela do Indaiá;MG;SE;2019;3500;3500;199.97;146.42;0.04;151;0.04;0;0;0;0;1204
3124807;312480;Estrela do Sul;MG;SE;2019;7978;7978;360.88;284.2;0.04;142;0.02;0;0;0;0;3149
3124906;312490;Eugenópolis;MG;SE;2019;11275;11275;566.3;366.14;0.03;406;0.04;0;0;0;0;3188
3125002;312500;Ewbank da Câmara;MG;SE;2019;3913;;360;250;0.06;;0;;0;100;2500;2500
3125101;312510;Extrema;MG;SE;2019;36225;36225;3758.69;2201.28;0.06;3407;0.09;0;0;0;0;17539
3125200;312520;Fama;MG;SE;2019;2377;2377;168.59;128.37;0.05;101;0.04;0;0;0;0;1005
3125309;312530;Faria Lemos;MG;SE;2019;3241;3241;141.01;113.72;0.04;110;0.03;0;0;0;0;1218
3125408;312540;Felício dos Santos;MG;SE;2019;;;;;0;;0;;0;;;
3125606;312560;Felisburgo;MG;SE;2019;7457;7457;331.99;221.6;0.03;79;0.01;;0;93;922;99
3125705;312570;Felixlândia;MG;SE;2019;15336;15336;728.19;564.02;0.04;640;0.04;0;0;0;0;4397
3125804;312580;Fernandes Tourinho;MG;SE;2019;3431;;108.16;81.08;0.02;149;0.04;0;0;0;0;505
3125903;312590;Ferros;MG;SE;2019;9820;9820;220.95;173.08;0.02;120;0.01;0;0;0;0;1296
3125952;312595;Fervedouro;MG;SE;2019;11006;11006;608;240;0.02;58.18;0.01;0;0;1;7;6945
3126000;312600;Florestal;MG;SE;2019;7461;7461;540.96;362.84;0.05;480;0.06;0;0;0;0;3918
3126109;312610;Formiga;MG;SE;2019;67683;67683;6236;4162.59;0.06;3225.6;0.05;0;0;2;23;12835
3126208;312620;Formoso;MG;SE;2019;9562;;293.62;224.25;0.02;194;0.02;0;0;0;0;2707
3126307;312630;Fortaleza de Minas;MG;SE;2019;4412;4412;182.99;136.1;0.03;155;0.04;0;0;0;0;1072
3126406;312640;Fortuna de Minas;MG;SE;2019;2947;2947;468;224.76;0.08;;0;;0;6;36;100
3126505;312650;Francisco Badaró;MG;SE;2019;10332;;231.01;190.87;0.02;428.92;0.04;;0;38;342;324
3126604;312660;Francisco Dumont;MG;SE;2019;5215;5215;189.45;134.21;0.03;193;0.04;0;0;0;0;2401
3126752;312675;Franciscópolis;MG;SE;2019;5391;5391;97.54;83.29;0.02;52;0.01;0;0;9;96;867
3126703;312670;Francisco Sá;MG;SE;2019;26277;26277;655.2;547;0.02;349.44;0.01;0;0;365;4380;3192
3126802;312680;Frei Gaspar;MG;SE;2019;5880;5880;291.79;125.62;0.02;201.31;0.03;;0;3;21;73
3126901;312690;Frei Inocêncio;MG;SE;2019;9611;;485.5;321.3;0.03;236;0.02;0;0;4;36;3461
3126950;312695;Frei Lagonegro;MG;SE;2019;;;;;0;;0;;0;;;
3127008;312700;Fronteira;MG;SE;2019;18103;18103;963;663.23;0.04;709;0.04;0;0;7;60;9135
3127057;312705;Fronteira dos Vales;MG;SE;2019;4581;4581;138.07;114.72;0.03;50.57;0.01;;0;2;14;62
3127073;312707;Fruta de Leite;MG;SE;2019;5369;;140.93;106.41;0.02;239.35;0.04;;0;2;17;351
3127107;312710;Frutal;MG;SE;2019;59496;59496;3575.99;2671.47;0.04;2794;0.05;0;0;7;109;28891
3127206;312720;Funilândia;MG;SE;2019;4349;4349;311.03;185.17;0.04;237;0.05;0;0;0;0;3683
3127305;312730;Galiléia;MG;SE;2019;;;;;0;;0;;0;;;
3127339;312733;Gameleiras;MG;SE;2019;;;;;0;;0;;0;;;
3127354;312735;Glaucilândia;MG;SE;2019;3150;3150;74.1;56.6;0.02;85;0.03;0;0;0;0;1031
3127370;312737;Goiabeira;MG;SE;2019;3353;3353;140;130;0.04;188.21;0.06;;0;0;0;320
3127388;312738;Goianá;MG;SE;2019;3966;3966;295.22;168.09;0.04;200;0.05;0;0;0;0;1400
3127404;312740;Gonçalves;MG;SE;2019;4350;4350;124.23;103.69;0.02;5;0;0;0;0;0;984
3127503;312750;Gonzaga;MG;SE;2019;6158;6158;199.42;180.65;0.03;;0;0;0;12;72;468
3127602;312760;Gouveia;MG;SE;2019;11825;11825;518.01;378.71;0.03;173;0.01;0;0;0;0;2883
3127701;312770;Governador Valadares;MG;SE;2019;279885;279885;30692.67;15395.08;0.06;19692.02;0.07;0;0;394;2393;49840
3127800;312780;Grão Mogol;MG;SE;2019;15836;15836;315.73;237.59;0.02;623.75;0.04;0;0;3;32;2727
3127909;312790;Grupiara;MG;SE;2019;1388;;92.21;73.31;0.05;101;0.07;0;0;0;0;596
3128006;312800;Guanhães;MG;SE;2019;34319;34319;2122.69;1423.51;0.04;1412;0.04;0;0;0;0;2752
3128105;312810;Guapé;MG;SE;2019;14245;14245;954;542;0.04;912;0.06;0;0;1;12;236
3128204;312820;Guaraciaba;MG;SE;2019;10324;10324;179.37;127.2;0.01;164;0.02;0;0;0;0;1245
3128253;312825;Guaraciama;MG;SE;2019;;;;;0;;0;;0;;;
3128303;312830;Guaranésia;MG;SE;2019;19021;19021;1330.41;1012.08;0.05;1169;0.06;0;0;0;0;5978
3128402;312840;Guarani;MG;SE;2019;8911;8911;1590;1200;0.13;900;0.1;0;0;0;0;390
3128501;312850;Guarará;MG;SE;2019;3796;;200.29;145.96;0.04;405.07;0.11;0;0;0;0;1301
3128600;312860;Guarda-Mor;MG;SE;2019;6580;6580;279.16;213.27;0.03;223;0.03;0;0;0;0;2499
3128709;312870;Guaxupé;MG;SE;2019;51917;51917;3775.36;2659.71;0.05;2512;0.05;0;0;0;0;22770
3128808;312880;Guidoval;MG;SE;2019;7078;;357.51;260.81;0.04;281;0.04;0;0;0;0;2825
3128907;312890;Guimarânia;MG;SE;2019;8039;8039;453.45;332.84;0.04;14;0;0;0;0;0;2960
3129004;312900;Guiricema;MG;SE;2019;8392;;265.67;181.62;0.02;274;0.03;0;0;2;38;1149
3129103;312910;Gurinhatã;MG;SE;2019;5639;5639;223.18;166.28;0.03;73;0.01;0;0;0;0;1262
3129202;312920;Heliodora;MG;SE;2019;6558;6558;296.38;245.38;0.04;106;0.02;0;0;0;0;1909
3129301;312930;Iapu;MG;SE;2019;11004;11004;457.22;292.02;0.03;489;0.04;0;0;0;0;3074
3129400;312940;Ibertioga;MG;SE;2019;5021;5021;205.36;163.83;0.03;153;0.03;0;0;0;0;1264
3129509;312950;Ibiá;MG;SE;2019;25199;25199;1700.36;1309.59;0.05;11763;0.47;0;0;53;426;5605
3129608;312960;Ibiaí;MG;SE;2019;8395;8395;262.16;194;0.02;147;0.02;0;0;0;0;3008
3129657;312965;Ibiracatu;MG;SE;2019;5400;;150.19;124.66;0.02;147;0.03;0;0;0;0;1090
3129707;312970;Ibiraci;MG;SE;2019;13828;13828;645.28;470.92;0.03;126;0.01;0;0;0;0;4554
3129806;312980;Ibirité;MG;SE;2019;180204;180204;12077.86;6334.39;0.04;15431.85;0.09;0;0;12;116;75830
3129905;312990;Ibitiúra de Minas;MG;SE;2019;3488;;219.26;135.52;0.04;117;0.03;0;0;0;0;965
3130002;313000;Ibituruna;MG;SE;2019;2989;2989;156.52;128.95;0.04;94.26;0.03;0;0;0;0;25
3130051;313005;Icaraí de Minas;MG;SE;2019;11990;11990;159.69;118.89;0.01;147;0.01;0;0;0;0;2488
3130101;313010;Igarapé;MG;SE;2019;43045;43045;4007.83;2097.86;0.05;5380.31;0.12;0;0;0;0;22405
3130200;313020;Igaratinga;MG;SE;2019;10860;;347.21;278.72;0.03;476;0.04;0;0;0;0;1938
3130309;313030;Iguatama;MG;SE;2019;7947;7947;1485.9;532;0.07;1085;0.14;0;0;5;36;1489
3130408;313040;Ijaci;MG;SE;2019;6550;6550;360;325;0.05;475;0.07;0;0;80;1600;400
3130507;313050;Ilicínea;MG;SE;2019;12375;12375;636.81;476.78;0.04;347;0.03;0;0;0;0;3635
3130556;313055;Imbé de Minas;MG;SE;2019;6903;;124.46;93.28;0.01;105;0.02;0;0;0;0;636
3130606;313060;Inconfidentes;MG;SE;2019;7328;7328;361.23;250.97;0.03;285;0.04;0;0;0;0;1618
3130655;313065;Indaiabira;MG;SE;2019;7351;7351;135.47;105.9;0.01;138;0.02;0;0;0;0;922
3130705;313070;Indianópolis;MG;SE;2019;6891;;314.6;245.46;0.04;221;0.03;0;0;0;0;2014
3130804;313080;Ingaí;MG;SE;2019;2767;;126.57;98.22;0.04;127;0.05;0;0;0;0;527
3130903;313090;Inhapim;MG;SE;2019;24140;24140;732.47;517.75;0.02;253;0.01;0;0;0;0;5662
3131000;313100;Inhaúma;MG;SE;2019;;;;;0;;0;;0;;;
3131109;313110;Inimutaba;MG;SE;2019;7515;;430.26;267.85;0.04;328;0.04;0;0;0;0;3364
3131158;313115;Ipaba;MG;SE;2019;18607;18607;849.38;655.54;0.04;810;0.04;0;0;1;35;5255
3131208;313120;Ipanema;MG;SE;2019;19861;19861;1512;1031;0.05;705.61;0.04;0;0;8;51;4508
3131307;313130;Ipatinga;MG;SE;2019;263410;263410;21038.41;10225.72;0.04;19475;0.07;0;0;17;321;157467
3131406;313140;Ipiaçu;MG;SE;2019;;;;;0;;0;;0;;;
3131505;313150;Ipuiúna;MG;SE;2019;10079;10079;395.51;349.41;0.03;199;0.02;0;0;0;0;2605
3131604;313160;Iraí de Minas;MG;SE;2019;6987;6987;364.81;312.4;0.04;332;0.05;0;0;0;0;3111
3131703;313170;Itabira;MG;SE;2019;120060;120060;10497.09;6725.16;0.06;9853.87;0.08;0;0;122;1001;15940
3131802;313180;Itabirinha;MG;SE;2019;11512;11512;420.05;319.89;0.03;296.64;0.03;0;0;3;24;2562
3131901;313190;Itabirito;MG;SE;2019;51875;51875;5336;3781.85;0.07;3837;0.07;0;0;29;262;21431
3132008;313200;Itacambira;MG;SE;2019;5385;;69.64;43.3;0.01;14.51;0;;0;2;16;84
3132107;313210;Itacarambi;MG;SE;2019;18153;18153;644.2;514.62;0.03;320;0.02;0;0;3;19;5955
3132206;313220;Itaguara;MG;SE;2019;13358;13358;841;591;0.04;314.67;0.02;0;0;7;42;6530
3132305;313230;Itaipé;MG;SE;2019;12760;12760;393.67;231.69;0.02;348.61;0.03;;0;6;42;1021
3132404;313240;Itajubá;MG;SE;2019;96869;96869;6245.84;4934.71;0.05;3003;0.03;0;0;0;0;43802
3132503;313250;Itamarandiba;MG;SE;2019;34735;34735;1248.65;910.65;0.03;2225.92;0.06;0;0;10;72;9708
3132602;313260;Itamarati de Minas;MG;SE;2019;4355;;302.18;120.68;0.03;67;0.02;0;0;0;0;1230
3132701;313270;Itambacuri;MG;SE;2019;23211;23211;2000;1204.8;0.05;22;0;0;0;0;0;10
3132800;313280;Itambé do Mato Dentro;MG;SE;2019;2081;2081;80;70;0.03;495;0.24;0;0;2;12;5
3132909;313290;Itamogi;MG;SE;2019;10192;10192;551.73;463.76;0.05;241;0.02;0;0;0;0;3419
3133006;313300;Itamonte;MG;SE;2019;15579;;978.5;653.53;0.04;157;0.01;0;0;0;0;4131
3133105;313310;Itanhandu;MG;SE;2019;15331;15331;1722;1501.5;0.1;137.86;0.01;0;0;4;24;18
3133204;313320;Itanhomi;MG;SE;2019;12228;12228;682.08;453.09;0.04;282;0.02;0;0;0;0;2864
3133303;313330;Itaobim;MG;SE;2019;21062;21062;1028.6;835.46;0.04;1024.15;0.05;0;0;71;435;9397
3133402;313340;Itapagipe;MG;SE;2019;15243;15243;845.71;629.54;0.04;891;0.06;0;0;0;0;3624
3133501;313350;Itapecerica;MG;SE;2019;21762;21762;1001.03;772.48;0.04;870;0.04;0;0;12;186;7920
3133600;313360;Itapeva;MG;SE;2019;9783;9783;455.32;355.66;0.04;498;0.05;0;0;0;0;3462
3133709;313370;Itatiaiuçu;MG;SE;2019;11146;11146;906.03;497.79;0.04;620;0.06;0;0;0;0;5210
3133758;313375;Itaú de Minas;MG;SE;2019;16108;16108;1235.42;855.06;0.05;837;0.05;0;0;0;0;6498
3133808;313380;Itaúna;MG;SE;2019;93214;93214;10340.56;7102.98;0.08;1199.03;0.01;0;0;15;114;30901
3133907;313390;Itaverava;MG;SE;2019;5419;;132.21;87.35;0.02;73;0.01;0;0;9;128;891
3134004;313400;Itinga;MG;SE;2019;14990;14990;642.47;330.65;0.02;271.15;0.02;;0;41;258;119
3134103;313410;Itueta;MG;SE;2019;6051;6051;233.37;165.41;0.03;246;0.04;0;0;0;0;1339
3134202;313420;Ituiutaba;MG;SE;2019;104671;104671;10785.16;6949;0.07;7480.55;0.07;0;0;24;232;6842
3134301;313430;Itumirim;MG;SE;2019;6023;;330.09;264.3;0.04;211;0.04;0;0;0;0;1360
3134400;313440;Iturama;MG;SE;2019;39263;39263;2692.83;1779.24;0.05;2215;0.06;0;0;4;43;19160
3134509;313450;Itutinga;MG;SE;2019;3788;3788;223.71;167.01;0.04;161;0.04;0;0;0;0;1591
3134608;313460;Jaboticatubas;MG;SE;2019;20143;20143;576.56;387.89;0.02;782;0.04;0;0;0;0;5112
3134707;313470;Jacinto;MG;SE;2019;12326;12326;567.42;416.49;0.03;356.83;0.03;0;0;17;187;3764
3134806;313480;Jacuí;MG;SE;2019;7686;7686;332.37;242.44;0.03;307;0.04;0;0;0;0;2621
3134905;313490;Jacutinga;MG;SE;2019;25979;25979;2522.88;2521.88;0.1;265.95;0.01;0;0;500;3000;8500
3135001;313500;Jaguaraçu;MG;SE;2019;3133;3133;490;405;0.13;55;0.02;0;0;0;0;9
3135050;313505;Jaíba;MG;SE;2019;38909;38909;1092.07;907.66;0.02;532;0.01;0;0;1;8;11663
3135076;313507;Jampruca;MG;SE;2019;;;;;0;;0;;0;;;
3135100;313510;Janaúba;MG;SE;2019;71648;71648;3679.65;2950.58;0.04;845;0.01;0;0;3;52;28107
3135209;313520;Januária;MG;SE;2019;67742;67742;2641.66;1988.08;0.03;1448;0.02;0;0;5;41;24148
3135308;313530;Japaraíba;MG;SE;2019;4350;4350;233.3;233.3;0.05;228.02;0.05;0;0;0;0;96
3135357;313535;Japonvar;MG;SE;2019;8134;;184.17;130.72;0.02;114;0.01;0;0;0;0;1566
3135407;313540;Jeceaba;MG;SE;2019;4912;4912;702.83;458.22;0.09;364.06;0.07;0;0;10;94;70
3135456;313545;Jenipapo de Minas;MG;SE;2019;7692;7692;279.36;182.57;0.02;301.68;0.04;;0;3;24;402
3135506;313550;Jequeri;MG;SE;2019;12386;12386;575;510;0.04;210;0.02;0;0;6;50;3030
3135605;313560;Jequitaí;MG;SE;2019;7531;;388.16;246.45;0.03;265;0.04;0;0;0;0;3265
3135704;313570;Jequitibá;MG;SE;2019;5211;5211;228;108.97;0.02;133;0.03;0;0;0;0;1218
3135803;313580;Jequitinhonha;MG;SE;2019;25391;25391;1065.19;743.37;0.03;388.46;0.02;0;0;62;491;9225
3135902;313590;Jesuânia;MG;SE;2019;;;;;0;;0;;0;;;
3136009;313600;Joaíma;MG;SE;2019;15432;15432;507.2;420.48;0.03;300.57;0.02;0;0;6;46;4482
3136108;313610;Joanésia;MG;SE;2019;;;;;0;;0;;0;;;
3136207;313620;João Monlevade;MG;SE;2019;79910;79910;7173.67;4098.74;0.05;;0;0;0;4;60;10248
3136306;313630;João Pinheiro;MG;SE;2019;47452;47452;2309.23;1758.91;0.04;2087;0.04;0;0;0;0;20488
3136405;313640;Joaquim Felício;MG;SE;2019;4695;4695;149.7;111.94;0.02;94;0.02;0;0;0;0;1025
3136504;313650;Jordânia;MG;SE;2019;10812;;439.45;290.42;0.03;307;0.03;0;0;5;42;2245
3136520;313652;José Gonçalves de Minas;MG;SE;2019;4501;4501;92.27;46.63;0.01;84.21;0.02;;0;15;123;182
3136579;313657;Josenópolis;MG;SE;2019;4867;4867;153.51;95.3;0.02;167.84;0.03;;0;3;35;250
3136553;313655;José Raydan;MG;SE;2019;4995;4995;117.31;95.29;0.02;104;0.02;0;0;0;0;763
3136652;313665;Juatuba;MG;SE;2019;26946;26946;3614.54;1573.58;0.06;3875.94;0.14;0;0;10;95;20956
3136702;313670;Juiz de Fora;MG;SE;2019;568873;568873;46221.41;31157.93;0.05;31295;0.06;0;0;203;2231;161358
3136801;313680;Juramento;MG;SE;2019;4331;4331;171.52;87;0.02;172;0.04;0;0;11;75;1674
3136900;313690;Juruaia;MG;SE;2019;10563;;386.66;310.09;0.03;251;0.02;0;0;0;0;3382
3136959;313695;Juvenília;MG;SE;2019;5724;5724;230.59;182.35;0.03;104;0.02;0;0;3;20;2230
3137007;313700;Ladainha;MG;SE;2019;18111;18111;425.61;244.29;0.01;432.34;0.02;;0;5;35;1080
3137106;313710;Lagamar;MG;SE;2019;7613;7613;284.9;222.89;0.03;183;0.02;0;0;0;0;2190
3137205;313720;Lagoa da Prata;MG;SE;2019;52165;52165;4190.18;3112.12;0.06;2919;0.06;;0;4;36;20177
3137304;313730;Lagoa dos Patos;MG;SE;2019;4102;4102;131.44;103.71;0.03;245;0.06;0;0;0;0;1837
3137403;313740;Lagoa Dourada;MG;SE;2019;13009;13009;523.44;392.7;0.03;697;0.05;39000;3;12;563;4205
3137502;313750;Lagoa Formosa;MG;SE;2019;18052;18052;1274.86;996.59;0.06;815.9;0.05;0;0;9;123;2729
3137536;313753;Lagoa Grande;MG;SE;2019;9532;9532;439.48;349.15;0.04;268;0.03;0;0;0;0;4118
3137601;313760;Lagoa Santa;MG;SE;2019;64527;64527;6543.82;4210.59;0.07;7594.67;0.12;0;0;11;180;46634
3137700;313770;Lajinha;MG;SE;2019;19923;19923;614.57;613.51;0.03;;0;0;0;0;0;1467
3137809;313780;Lambari;MG;SE;2019;20814;20814;1803.68;1012.62;0.05;1104.11;0.05;0;0;0;0;1892
3137908;313790;Lamim;MG;SE;2019;3391;;100;80;0.02;0;0;0;0;0;0;0
3138005;313800;Laranjal;MG;SE;2019;6810;6810;318.59;238.93;0.04;239;0.04;0;0;0;0;1283
3138104;313810;Lassance;MG;SE;2019;;;;;0;;0;;0;;;
3138203;313820;Lavras;MG;SE;2019;103773;103773;7190.33;4930.08;0.05;9089;0.09;0;0;0;0;56857
3138302;313830;Leandro Ferreira;MG;SE;2019;3229;3229;163.76;120.4;0.04;143;0.04;0;0;0;0;1422
3138351;313835;Leme do Prado;MG;SE;2019;4918;4918;119.33;92.47;0.02;85.17;0.02;;0;5;40;105
3138401;313840;Leopoldina;MG;SE;2019;52587;52587;3544.59;2343.05;0.04;1487;0.03;0;0;0;0;19476
3138500;313850;Liberdade;MG;SE;2019;5069;;284.09;186.12;0.04;235;0.05;0;0;0;0;1624
3138609;313860;Lima Duarte;MG;SE;2019;16698;16698;1457;664;0.04;;0;0;0;104;1648;2742
3138625;313862;Limeira do Oeste;MG;SE;2019;7536;7536;355.7;283.7;0.04;184;0.02;0;0;0;0;3368
3138658;313865;Lontra;MG;SE;2019;9496;9496;246.3;200.39;0.02;247;0.03;0;0;1;8;3690
3138674;313867;Luisburgo;MG;SE;2019;6266;6266;245;187;0.03;22;0;0;0;5;32;540
3138682;313868;Luislândia;MG;SE;2019;6699;;128.01;109.95;0.02;108;0.02;0;0;0;0;1806
3138708;313870;Luminárias;MG;SE;2019;;;;;0;;0;;0;;;
3138807;313880;Luz;MG;SE;2019;18215;18215;1285.33;883.83;0.05;837;0.05;0;0;0;0;7361
3138906;313890;Machacalis;MG;SE;2019;7111;7111;335.95;234.2;0.03;327;0.05;0;0;6;99;2164
3139003;313900;Machado;MG;SE;2019;42133;42133;2928.77;1957.24;0.05;2385.39;0.06;0;0;0;0;2781
3139102;313910;Madre de Deus de Minas;MG;SE;2019;5098;5098;257.06;196.74;0.04;369;0.07;0;0;0;0;1452
3139201;313920;Malacacheta;MG;SE;2019;18650;18650;682.45;453.34;0.02;258.33;0.01;0;0;13;148;4843
3139250;313925;Mamonas;MG;SE;2019;;;;;0;;0;;0;;;
3139300;313930;Manga;MG;SE;2019;18407;18407;758.24;582.72;0.03;370;0.02;0;0;1;10;6019
3139409;313940;Manhuaçu;MG;SE;2019;90229;90229;5552.65;4816.65;0.05;7050.22;0.08;0;0;5;32;3225
3139508;313950;Manhumirim;MG;SE;2019;22707;22707;1734.48;1214.45;0.05;770.86;0.03;0;0;3;34;3533
3139607;313960;Mantena;MG;SE;2019;27644;27644;2690;1597.57;0.06;264;0.01;0;0;0;0;3198
3139706;313970;Maravilhas;MG;SE;2019;7976;7976;319.8;272.87;0.03;322;0.04;0;0;0;0;2328
3139805;313980;Mar de Espanha;MG;SE;2019;12814;12814;742.72;545.2;0.04;494;0.04;0;0;0;0;5186
3139904;313990;Maria da Fé;MG;SE;2019;14095;14095;494.24;388.24;0.03;311;0.02;0;0;0;0;1973
3140001;314000;Mariana;MG;SE;2019;60724;60724;6653.51;6586.96;0.11;1918.67;0.03;0;0;219;1316;15982
3140100;314010;Marilac;MG;SE;2019;4115;4115;255.09;162.38;0.04;158;0.04;0;0;8;205;1161
3140159;314015;Mário Campos;MG;SE;2019;15416;15416;1139.54;731.6;0.05;1802.45;0.12;0;0;0;0;6947
3140209;314020;Maripá de Minas;MG;SE;2019;2973;2973;158.58;129.02;0.04;144;0.05;0;0;0;0;938
3140308;314030;Marliéria;MG;SE;2019;4039;4039;1140;700;0.17;280;0.07;0;0;6;60;15
3140407;314040;Marmelópolis;MG;SE;2019;2755;2755;470;450;0.16;1.5;0;0;0;2;20;50
3140506;314050;Martinho Campos;MG;SE;2019;13388;13388;857.16;644.01;0.05;954;0.07;0;0;0;0;7562
3140530;314053;Martins Soares;MG;SE;2019;8417;;175.5;110.99;0.01;75;0.01;0;0;0;0;1266
3140555;314055;Mata Verde;MG;SE;2019;8586;8586;339.48;277.35;0.03;367;0.04;0;0;0;0;5035
3140605;314060;Materlândia;MG;SE;2019;4459;4459;106.8;84.77;0.02;93;0.02;0;0;0;0;752
3140704;314070;Mateus Leme;MG;SE;2019;31086;31086;2843.02;1438.94;0.05;115;0;0;0;8;69;23622
3171501;317150;Mathias Lobato;MG;SE;2019;3203;;206.97;128.49;0.04;253;0.08;0;0;6;87;1624
3140803;314080;Matias Barbosa;MG;SE;2019;14468;14468;1074.2;686.44;0.05;967;0.07;0;0;0;0;5674
3140852;314085;Matias Cardoso;MG;SE;2019;11157;;335.67;256.46;0.02;198;0.02;0;0;7;55;3984
3140902;314090;Matipó;MG;SE;2019;18908;18908;860.76;656.93;0.03;632;0.03;0;0;0;0;5610
3141009;314100;Mato Verde;MG;SE;2019;12459;;615.63;427.26;0.03;189;0.02;0;0;57;759;6194
3141108;314110;Matozinhos;MG;SE;2019;37820;37820;2816.89;1701.59;0.04;3041;0.08;0;0;0;0;37848
3141207;314120;Matutina;MG;SE;2019;3749;3749;250.69;187.62;0.05;129;0.03;0;0;1;24;1326
3141306;314130;Medeiros;MG;SE;2019;3802;3802;148.91;121.98;0.03;147;0.04;0;0;0;0;1098
3141405;314140;Medina;MG;SE;2019;20820;20820;666.4;504.52;0.02;551.42;0.03;0;0;9;75;5742
3141504;314150;Mendes Pimentel;MG;SE;2019;6446;;224.51;157.28;0.02;265.4;0.04;;0;1;7;305
3141603;314160;Mercês;MG;SE;2019;10739;10739;497.33;337.14;0.03;100;0.01;0;0;0;0;2684
3141702;314170;Mesquita;MG;SE;2019;;;;;0;;0;;0;;;
3141801;314180;Minas Novas;MG;SE;2019;31484;31484;647.4;557.8;0.02;860.43;0.03;0;0;7;100;4046
3141900;314190;Minduri;MG;SE;2019;3894;3894;214.83;161.82;0.04;174;0.04;0;0;0;0;1190
3142007;314200;Mirabela;MG;SE;2019;13589;13589;451.98;349.69;0.03;439;0.03;0;0;0;0;5346
3142106;314210;Miradouro;MG;SE;2019;10754;;404.69;246.81;0.02;323;0.03;0;0;0;0;1729
3142205;314220;Miraí;MG;SE;2019;15014;;757.2;545.69;0.04;143;0.01;0;0;0;0;3294
3142254;314225;Miravânia;MG;SE;2019;4888;;74.11;56.89;0.01;80;0.02;0;0;2;15;783
3142304;314230;Moeda;MG;SE;2019;4919;;206.42;156.28;0.03;130;0.03;0;0;3;37;1480
3142403;314240;Moema;MG;SE;2019;7517;7517;479.62;479.62;0.06;473.74;0.06;0;0;3;18;2500
3142502;314250;Monjolos;MG;SE;2019;2220;;75.69;42.8;0.02;48;0.02;0;0;0;0;430
3142601;314260;Monsenhor Paulo;MG;SE;2019;8688;8688;392.65;314.83;0.04;379;0.04;0;0;0;0;2737
3142700;314270;Montalvânia;MG;SE;2019;14877;14877;586.83;430.89;0.03;485;0.03;0;0;3;22;4488
3142809;314280;Monte Alegre de Minas;MG;SE;2019;21120;21120;1052.31;1052.31;0.05;1248.3;0.06;0;0;43;567;215
3142908;314290;Monte Azul;MG;SE;2019;20854;20854;869.56;647.77;0.03;492;0.02;0;0;0;0;7081
3143005;314300;Monte Belo;MG;SE;2019;13166;;578.69;468.48;0.04;368;0.03;0;0;0;0;2872
3143104;314310;Monte Carmelo;MG;SE;2019;47809;47809;4577.21;4164.2;0.09;1192;0.02;0;0;5;30;37
3143153;314315;Monte Formoso;MG;SE;2019;4906;4906;115.96;73.01;0.01;82.28;0.02;;0;82;651;114
3143203;314320;Monte Santo de Minas;MG;SE;2019;21524;21524;1475.32;977.69;0.05;607;0.03;0;0;7;59;7522
3143302;314330;Montes Claros;MG;SE;2019;409341;409341;26867.79;14353.73;0.04;23083;0.06;0;0;105;1088;243192
3143401;314340;Monte Sião;MG;SE;2019;23803;23803;1752.82;1124.95;0.05;1995;0.08;0;0;0;0;8310
3143450;314345;Montezuma;MG;SE;2019;8249;8249;169.36;116.13;0.01;140;0.02;0;0;0;0;1118
3143500;314350;Morada Nova de Minas;MG;SE;2019;8863;8863;505.41;377.65;0.04;318;0.04;0;0;0;0;5173
3143609;314360;Morro da Garça;MG;SE;2019;2462;;118.42;83.47;0.03;157;0.06;0;0;0;0;1191
3143708;314370;Morro do Pilar;MG;SE;2019;3182;;536;482;0.15;;0;0;0;6;85;51
